dataset,seed,limit_dummies,iteration,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_learning_rate,param_min_data_in_leaf,param_n_estimators,param_random_strength,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,exp_name
credit-g,0,,746,5.658719825744629,0.18667042134849954,0.013615989685058593,0.004796039163520291,10,0.6301121400867506,86,138,2,0.7280505952380952,0.6255580357142857,0.7157738095238095,0.7235863095238095,0.7349330357142858,0.7055803571428572,0.04049242906712258,885,0.9774344308035714,0.9684244791666666,0.9330008370535713,0.9855724516369048,0.9626348586309523,0.9654134114583333,0.01799029555689842,CATBOOST
credit-g,0,,747,0.80674729347229,0.03993402610799874,0.012630462646484375,3.0291423416598396E-4,5,0.23829988849535136,48,170,5,0.7544642857142856,0.7252604166666667,0.7168898809523808,0.7751116071428571,0.7273065476190474,0.7398065476190475,0.021699355063426448,289,0.9683198474702381,0.9697730654761905,0.9354422433035714,0.9668085007440476,0.929501488095238,0.9539690290178571,0.017677488173042426,CATBOOST
credit-g,0,,748,0.5860613346099853,0.05618365505371149,0.01212902069091797,0.002545188080504196,5,0.9907889561628621,51,118,6,0.6644345238095238,0.6817336309523809,0.6945684523809523,0.7008928571428572,0.765811011904762,0.7014880952380952,0.0344931279793387,926,0.956112816220238,0.9661690848214286,0.9517531622023809,0.9783412388392857,0.9480445498511905,0.9600841703869047,0.01095880053730423,CATBOOST
credit-g,0,,749,5.459838962554931,0.08457696528836482,0.01570572853088379,0.0037411430796502206,10,0.6937259483134385,80,133,13,0.7425595238095237,0.6462053571428571,0.7373511904761906,0.7356770833333333,0.7336309523809523,0.7190848214285716,0.03655962605232948,667,0.9846656436011906,0.9657389322916666,0.9496256510416667,0.9831775483630952,0.9731794084821428,0.9712774367559524,0.012837048660489089,CATBOOST
credit-g,0,,750,3.170597696304321,0.11884130711045066,0.011878442764282227,0.0038068229926453427,10,0.7835826782315196,58,80,6,0.7040550595238094,0.6854538690476191,0.7250744047619048,0.761532738095238,0.7377232142857143,0.7227678571428571,0.026359823090243272,606,0.9561244419642857,0.9432314918154762,0.9365234374999999,0.9812476748511905,0.9719122023809524,0.957807849702381,0.016832637589807294,CATBOOST
credit-g,0,,751,0.9326608180999756,0.0973081993540221,0.012796783447265625,0.002121084135448171,7,0.2624234879430732,22,120,2,0.7451636904761904,0.7286086309523809,0.8048735119047619,0.7591145833333334,0.7271205357142858,0.7529761904761905,0.028475743484208747,90,0.9780040922619048,0.9630185081845238,0.9585193452380952,0.9743419828869048,0.9334309895833334,0.9614629836309524,0.015724848174060082,CATBOOST
credit-g,0,,752,2.32690052986145,0.043283399239222226,0.011256217956542969,0.0026725289742799796,9,0.41154748536561925,44,117,10,0.7377232142857143,0.7209821428571428,0.7425595238095238,0.7613467261904762,0.7466517857142857,0.7418526785714286,0.013085722665723916,251,0.9748302641369048,0.9592401413690477,0.9693777901785714,0.9683896019345238,0.9580078125,0.9659691220238095,0.006397799795585804,CATBOOST
credit-g,0,,753,0.43815126419067385,0.03124163698579868,0.013971042633056641,0.004198465168779783,5,0.22239342099244686,56,99,6,0.7468377976190477,0.6979166666666666,0.769717261904762,0.7596726190476191,0.7680431547619048,0.7484375,0.02652678462905975,145,0.931454613095238,0.9387323288690476,0.934872581845238,0.9445568266369048,0.9310244605654762,0.9361281622023808,0.005045599704024257,CATBOOST
credit-g,0,,754,3.6127508640289308,0.2336192200731062,0.01324291229248047,0.0024408942874170375,10,0.8809184578091481,84,90,4,0.6735491071428572,0.7287946428571428,0.6871279761904762,0.7230282738095238,0.6979166666666666,0.7020833333333333,0.021011475296602525,918,0.9714122953869048,0.9336867559523809,0.9341750372023809,0.9621930803571428,0.9652971540178572,0.9533528645833332,0.016133836479338703,CATBOOST
credit-g,0,,755,0.7330358028411865,0.11625368575533347,0.015877771377563476,0.0038616950032277857,10,0.12106920938316446,39,83,10,0.7553943452380952,0.7366071428571429,0.7965029761904762,0.7591145833333333,0.7351190476190476,0.756547619047619,0.022186284838654105,57,0.8807896205357142,0.871303013392857,0.86962890625,0.8540736607142857,0.8791387648809526,0.8709867931547619,0.009492607320642237,CATBOOST
credit-g,0,,756,2.3285987854003904,0.1213129009208469,0.01267099380493164,0.004486081047223388,9,0.9461265380249649,67,107,15,0.7090773809523809,0.66015625,0.69140625,0.7300967261904763,0.7418154761904762,0.7065104166666667,0.028935083026085728,870,0.9811895461309524,0.9387439546130952,0.9323962983630952,0.9611932663690477,0.9722958519345238,0.9571637834821429,0.018842356081592248,CATBOOST
credit-g,0,,757,1.0444097995758057,0.057427063598578174,0.011419248580932618,0.0014090513852222965,8,0.23892710224774075,29,97,2,0.7276785714285715,0.7178199404761905,0.7392113095238094,0.7513020833333333,0.7728794642857143,0.7417782738095238,0.019169661686470958,254,0.9606817336309524,0.9489048549107143,0.9559965587797619,0.9726213727678571,0.9183175223214286,0.9513044084821429,0.018211293109729666,CATBOOST
credit-g,0,,758,0.2952305316925049,0.011720560060839161,0.012939643859863282,0.0016266502427647702,6,0.42853919271107266,73,57,20,0.7386532738095237,0.7433035714285714,0.7847842261904762,0.7340029761904763,0.7105654761904762,0.7422619047619048,0.02406295323438627,241,0.9437779017857143,0.9477306547619048,0.9120861235119047,0.9460681733630953,0.9459054129464285,0.9391136532738095,0.013571946382005701,CATBOOST
credit-g,0,,759,2.7095699310302734,0.20176675209825598,0.015292072296142578,0.0022380598951159845,10,0.4382892521899783,21,83,18,0.6949404761904762,0.625,0.7485119047619048,0.8225446428571429,0.7273065476190477,0.7236607142857142,0.06475753812200129,587,0.9693661644345238,0.9460216703869047,0.9546247209821429,0.9596702938988095,0.9716680617559523,0.9602701822916666,0.009464668387290919,CATBOOST
credit-g,0,,760,0.48219642639160154,0.020182690003007688,0.010856723785400391,0.0018874665754379505,5,0.7898506908675261,77,97,3,0.730654761904762,0.7172619047619048,0.7786458333333334,0.7139136904761905,0.7414434523809524,0.7363839285714286,0.023302592648057768,361,0.9714006696428571,0.9488118489583333,0.9205031622023809,0.9420107886904762,0.9538109188988095,0.9473074776785714,0.016562403340482555,CATBOOST
credit-g,0,,761,0.9060555458068847,0.042196466387352485,0.01445178985595703,0.002728901097461763,5,0.38544990137226276,70,197,1,0.7176339285714286,0.6895461309523809,0.7310267857142857,0.7360491071428571,0.73046875,0.7209449404761905,0.016836451177674582,635,0.97509765625,0.9735165550595237,0.9678896949404763,0.9872465587797619,0.9695172991071428,0.974653552827381,0.006814758491446315,CATBOOST
credit-g,0,,762,0.6751106739044189,0.04185989539529953,0.011467075347900391,0.0027598842617780664,6,0.7440323848525253,85,108,5,0.675967261904762,0.695498511904762,0.7909226190476191,0.7481398809523809,0.7481398809523809,0.731733630952381,0.041144958765354456,451,0.9646228608630952,0.9677153087797619,0.955903552827381,0.9820265997023809,0.9520205543154762,0.964457775297619,0.01046098997634112,CATBOOST
credit-g,0,,763,3.6348673343658446,0.043147272001095874,0.01380000114440918,0.0025244751117399567,9,0.5943987973357463,80,168,14,0.6832217261904763,0.7291666666666667,0.7124255952380952,0.734375,0.7354910714285716,0.718936011904762,0.019672286981204348,672,0.9833519345238095,0.96728515625,0.9576939174107143,0.9806663876488095,0.9679129464285714,0.9713820684523808,0.009440987796398083,CATBOOST
credit-g,0,,764,4.156159210205078,0.04799970793799574,0.01239948272705078,0.0025522748932858257,9,0.8917133883291397,61,185,15,0.7388392857142857,0.6577380952380952,0.755766369047619,0.7090773809523809,0.6865699404761904,0.7095982142857142,0.03523232431177578,823,0.9766671316964285,0.9629836309523809,0.9313616071428571,0.984991164434524,0.9625767299107143,0.963716052827381,0.01827022425605611,CATBOOST
credit-g,0,,765,3.6638919353485107,0.0986355942134877,0.014825153350830077,0.001567026626616582,9,0.8233866370562638,37,161,10,0.7135416666666666,0.6569940476190477,0.7289806547619048,0.7191220238095238,0.7168898809523808,0.7071056547619048,0.025578253466228915,862,0.9567406063988095,0.9635067894345238,0.955752418154762,0.9719005766369048,0.9609607514880952,0.961772228422619,0.005793202397993556,CATBOOST
credit-g,0,,766,4.1735289096832275,0.14950234832858533,0.01694197654724121,0.0063780981390457025,10,0.36153410354678506,85,114,2,0.7451636904761905,0.7025669642857143,0.7607886904761905,0.7358630952380952,0.7587425595238095,0.740625,0.021102179543110493,272,0.9853166852678572,0.9591122581845238,0.9382091703869048,0.9817824590773809,0.9570661272321429,0.9642973400297619,0.01736266321696305,CATBOOST
credit-g,0,,767,2.260320949554443,0.08205550914982547,0.011871767044067384,7.658451656351664E-4,8,0.9769852442026288,17,176,19,0.6783854166666666,0.6875000000000001,0.672061011904762,0.7232142857142857,0.7273065476190477,0.6976934523809524,0.023073695252215663,955,0.974911644345238,0.9616001674107143,0.9433710007440477,0.9719005766369048,0.9724818638392857,0.9648530505952382,0.01167134472003335,CATBOOST
credit-g,0,,768,1.08591628074646,0.015305731939646816,0.014694452285766602,0.0035248433254277075,6,0.15276615299539492,81,195,9,0.7449776785714285,0.7334449404761906,0.7193080357142857,0.773251488095238,0.7451636904761906,0.7432291666666667,0.01775438564636085,223,0.9771786644345238,0.9567522321428572,0.9576241629464285,0.9640415736607143,0.9421502976190476,0.9595493861607143,0.01135984188354545,CATBOOST
credit-g,0,,769,3.057880687713623,0.085562937449338,0.014612865447998048,0.005148477939875575,9,0.20322327290221393,42,161,2,0.703125,0.737909226190476,0.781063988095238,0.7864583333333334,0.7475818452380952,0.7512276785714286,0.03044977951058893,109,0.9849097842261905,0.9566592261904763,0.9653204055059523,0.9848516555059523,0.9624488467261905,0.9708379836309524,0.011800483213330557,CATBOOST
credit-g,0,,770,2.491916608810425,0.045099468297111076,0.016927337646484374,0.004108229954313314,10,0.9672394999553987,12,66,20,0.7284226190476191,0.711123511904762,0.636532738095238,0.697358630952381,0.7650669642857143,0.7077008928571429,0.042199144640922,851,0.9747488839285715,0.9536714099702381,0.9292689732142857,0.9549967447916666,0.9394066220238095,0.9504185267857143,0.015440681789203195,CATBOOST
credit-g,0,,771,6.781503057479858,0.472214475582927,0.014147615432739258,0.0030858149681422856,10,0.45031352675700465,51,171,17,0.7096354166666667,0.7513020833333334,0.7362351190476191,0.7033110119047619,0.726376488095238,0.7253720238095238,0.017468330339171965,555,0.9770856584821429,0.9715053013392857,0.9438127790178572,0.9876185825892856,0.9687732514880952,0.9697591145833332,0.014490495274229402,CATBOOST
credit-g,0,,772,1.1885773181915282,0.09193880253938784,0.013928031921386719,0.002223465508461109,6,0.9576197632349663,27,169,11,0.7137276785714286,0.7189360119047619,0.76171875,0.7332589285714286,0.7213541666666666,0.7297991071428572,0.017195631064721134,478,0.9475213913690477,0.9369884672619048,0.920840308779762,0.9823521205357142,0.9610653831845238,0.9497535342261905,0.020950082378305857,CATBOOST
credit-g,0,,773,2.3296557426452638,0.10720555593666867,0.012880373001098632,0.0018238367019087732,8,0.9144488919671407,33,175,1,0.6860119047619048,0.7146577380952381,0.6728050595238095,0.6982886904761904,0.7261904761904763,0.6995907738095238,0.019173487814988115,944,0.9647391183035713,0.96875,0.9101213727678572,0.9651576450892857,0.9635067894345238,0.9544549851190476,0.02223538675945847,CATBOOST
credit-g,0,,774,1.3009205341339112,0.044713030668314224,0.013377189636230469,0.0028718766014714505,7,0.896233354020406,41,168,20,0.7135416666666666,0.6761532738095237,0.7566964285714286,0.7628348214285714,0.7287946428571429,0.7276041666666665,0.03141313181869989,519,0.9816662016369048,0.9564732142857142,0.9706333705357144,0.9841541108630952,0.9425920758928572,0.9671037946428573,0.01567844687118346,CATBOOST
credit-g,0,,775,0.6084182262420654,0.04265991585267385,0.012215042114257812,0.0013702620076147325,7,0.3719865544624097,43,86,1,0.7033110119047619,0.7051711309523809,0.7161458333333334,0.7319568452380952,0.728422619047619,0.7170014880952381,0.011680955209424942,698,0.9726097470238094,0.9520670572916666,0.9354306175595238,0.9565313430059523,0.9498697916666666,0.9533017113095239,0.011965861430242558,CATBOOST
credit-g,0,,776,0.26804614067077637,0.013613340263634779,0.011089086532592773,0.0022542813160894683,5,0.39765246894517225,56,62,16,0.7293526785714286,0.7070312500000001,0.7975260416666666,0.6828497023809523,0.7254464285714286,0.7284412202380952,0.03826090801680492,507,0.9479282924107143,0.9118187313988095,0.9015531994047619,0.926908947172619,0.9095633370535715,0.9195545014880953,0.016388241302681086,CATBOOST
credit-g,0,,777,0.2816755771636963,0.03176312938302253,0.012751960754394531,0.0011913642048531506,7,0.15148680287564295,94,66,19,0.7356770833333334,0.7092633928571428,0.7854352678571428,0.74609375,0.7446056547619047,0.7442150297619048,0.024483887182354194,203,0.8345772879464285,0.8396519252232143,0.8512137276785715,0.8361409505208334,0.8342168898809523,0.83916015625,0.006325892639382403,CATBOOST
credit-g,0,,778,3.6046631813049315,0.2571478403322665,0.012015676498413086,0.001729162106267381,10,0.3303059804454971,4,108,7,0.7021949404761906,0.7191220238095237,0.7821800595238095,0.7466517857142858,0.7122395833333334,0.7324776785714285,0.028900623609752714,444,0.9831659226190477,0.9549269903273808,0.9655412946428572,0.9779575892857143,0.9652506510416667,0.9693684895833334,0.010042934911665812,CATBOOST
credit-g,0,,779,0.7501758098602295,0.029242834569284996,0.011280298233032227,0.001488244941794986,6,0.45296189435711387,89,116,11,0.7090773809523809,0.7427455357142858,0.7723214285714285,0.76171875,0.7291666666666666,0.7430059523809524,0.022593395247777138,226,0.9746442522321428,0.9513113839285714,0.9633556547619048,0.9609840029761906,0.9582170758928571,0.9617024739583334,0.007627077866278386,CATBOOST
credit-g,0,,780,1.4261347770690918,0.08248940232711964,0.012246084213256837,0.0021777716368974274,8,0.4650705051609374,1,120,14,0.7038690476190477,0.7094494047619048,0.7942708333333333,0.769717261904762,0.7252604166666666,0.7405133928571428,0.03544900859228274,274,0.9787132626488095,0.9405691964285714,0.9653901599702381,0.9842936197916666,0.9688778831845238,0.9675688244047619,0.015095412607603945,CATBOOST
credit-g,0,,781,0.9206175327301025,0.04986960394680955,0.012675714492797852,0.003281168962210618,6,0.3102802673296879,70,155,20,0.7481398809523809,0.7433035714285714,0.7572544642857143,0.7693452380952381,0.7414434523809523,0.7518973214285714,0.010299349995588718,101,0.9698079427083334,0.9684593563988095,0.948672340029762,0.9737606956845238,0.9620303199404762,0.9645461309523808,0.008788796764690247,CATBOOST
credit-g,0,,782,0.48742046356201174,0.025090619009008955,0.010116815567016602,0.002396013656630894,5,0.4317925729241743,14,116,10,0.7127976190476191,0.7581845238095238,0.7399553571428571,0.7712053571428571,0.7792038690476191,0.7522693452380953,0.023785213593745868,97,0.9686802455357143,0.9651343936011905,0.9488234747023809,0.9703194754464286,0.9521368117559523,0.9610188802083334,0.00882897611727043,CATBOOST
credit-g,0,,783,1.0899829387664794,0.05867945409640541,0.01249833106994629,0.002910149804115557,6,0.470203644834698,53,178,15,0.7269345238095237,0.6668526785714286,0.7429315476190476,0.7085193452380952,0.7453497023809523,0.7181175595238095,0.028828028741259042,687,0.9821428571428572,0.9745396205357142,0.9522879464285713,0.9782017299107143,0.9507417224702381,0.9675827752976189,0.013346975137085625,CATBOOST
credit-g,0,,784,3.3494781494140624,0.034177504055776194,0.012720918655395508,0.002700488514214366,9,0.5290931761927593,74,158,18,0.7209821428571429,0.7094494047619048,0.7486979166666667,0.73828125,0.7189360119047619,0.7272693452380953,0.01419133085198933,524,0.9730631510416666,0.956601097470238,0.9573102678571428,0.9797014508928571,0.970458984375,0.967426990327381,0.009068293195189968,CATBOOST
credit-g,0,,785,4.264115619659424,0.17415375672907277,0.012341833114624024,0.0015404698133305956,9,0.9439684416694043,64,194,4,0.7211681547619048,0.703125,0.7669270833333334,0.6343005952380951,0.7204241071428572,0.709188988095238,0.04300804415945995,826,0.9704938616071428,0.9702845982142857,0.9595889136904762,0.9572637648809523,0.9526250930059523,0.9620512462797619,0.007168001996503777,CATBOOST
credit-g,0,,786,0.6352128982543945,0.02390411242638545,0.012213802337646485,0.0015485978210198071,5,0.48205882711033277,33,120,18,0.7637648809523809,0.6968005952380953,0.7689732142857143,0.7217261904761905,0.724330357142857,0.7351190476190477,0.027315770630047725,391,0.9822474888392857,0.9659946986607143,0.9590657552083334,0.9804454985119049,0.950102306547619,0.9675711495535714,0.012337999856399365,CATBOOST
credit-g,0,,787,2.584343957901001,0.06439634100354277,0.011383771896362305,0.0030848292878882426,9,0.5430041020299241,67,125,11,0.6915922619047619,0.6607142857142857,0.8374255952380952,0.6997767857142857,0.7514880952380952,0.7281994047619047,0.06192720446556184,511,0.9736211867559524,0.9648321242559523,0.9526483444940476,0.9868861607142857,0.9682152157738095,0.9692406063988095,0.01119235781432804,CATBOOST
credit-g,0,,788,1.5314642906188964,0.05469828612688522,0.012401247024536132,0.0012272185144580076,7,0.5802066791334388,85,187,4,0.7144717261904763,0.6984747023809523,0.7555803571428572,0.7566964285714285,0.7118675595238095,0.7274181547619047,0.024072729055733575,520,0.9644252232142857,0.9560081845238094,0.9448009672619048,0.972772507440476,0.9653087797619048,0.9606631324404763,0.009546194563021066,CATBOOST
credit-g,0,,789,0.869952392578125,0.011756740773798428,0.013162708282470703,0.002244678052903659,8,0.6982108510431964,32,77,11,0.7206101190476191,0.6806175595238094,0.7806919642857144,0.6994047619047619,0.7327008928571428,0.7228050595238095,0.034002935487628096,602,0.9708891369047619,0.9589727492559524,0.9372791108630952,0.9719819568452381,0.9513578869047619,0.9580961681547621,0.012930567504256201,CATBOOST
credit-g,0,,790,0.32342066764831545,0.010884305526465318,0.010520839691162109,0.0016793024735423693,5,0.3473599547928353,80,76,6,0.7020089285714286,0.7490699404761905,0.7589285714285715,0.7405133928571428,0.7172619047619048,0.7335565476190476,0.020945502138709573,427,0.945254371279762,0.9294782366071429,0.9187825520833334,0.9407203311011905,0.9137951078869048,0.9296061197916667,0.012128870822675171,CATBOOST
credit-g,0,,791,0.6795389652252197,0.04528081565978053,0.012198400497436524,0.0024301518629317575,7,0.6733687271857091,33,87,19,0.6964285714285714,0.624813988095238,0.7501860119047619,0.7094494047619047,0.7593005952380952,0.7080357142857142,0.047890115064859205,847,0.9720865885416666,0.9549734933035714,0.9422898065476191,0.9775158110119048,0.9505324590773809,0.9594796316964285,0.01326715037176384,CATBOOST
credit-g,0,,792,7.288923835754394,0.43836228848798764,0.014922380447387695,0.0019065958743016292,10,0.5426931681009886,41,178,7,0.7154017857142857,0.6908482142857143,0.7319568452380951,0.7167038690476191,0.7033110119047619,0.7116443452380952,0.013814762418472999,790,0.9831077938988095,0.9710867745535714,0.9502069382440477,0.9753301711309523,0.9339890252976191,0.962744140625,0.018037317874067538,CATBOOST
credit-g,0,,793,0.27290873527526854,0.027624953106565743,0.015605354309082031,0.007063547603046073,5,0.6133930211907344,50,53,6,0.7107514880952381,0.7124255952380952,0.7459077380952381,0.7384672619047619,0.7105654761904762,0.7236235119047619,0.015352643305391586,588,0.9243977864583334,0.945161365327381,0.9501255580357142,0.9399065290178571,0.9237118675595237,0.936660621279762,0.010790277373767327,CATBOOST
credit-g,0,,794,0.7076387405395508,0.02249995268527504,0.010167932510375977,0.0023428882818647126,6,0.24556707516836754,46,114,7,0.7364211309523809,0.7161458333333334,0.7565104166666667,0.773251488095238,0.7356770833333333,0.7436011904761906,0.019564915713356595,218,0.9704473586309523,0.9567754836309523,0.9299665178571428,0.9614606584821429,0.9393019903273809,0.9515904017857142,0.014822208167368395,CATBOOST
credit-g,0,,795,4.462151193618775,0.15437405034321114,0.013708782196044923,0.0033357420175083186,9,0.8841674459818452,45,196,7,0.6754092261904762,0.7051711309523809,0.7392113095238095,0.7193080357142857,0.7646949404761905,0.7207589285714286,0.030240845013469537,637,0.9671572730654763,0.9569266183035714,0.9457775297619048,0.9873511904761905,0.9724586123511906,0.9659342447916668,0.014072520942632937,CATBOOST
credit-g,0,,796,1.3259446620941162,0.02476182212457103,0.01359701156616211,0.003947610221883864,9,0.20758928986455477,38,86,8,0.7886904761904762,0.7092633928571428,0.765625,0.7507440476190477,0.7671130952380952,0.7562872023809525,0.026443644986837763,60,0.9600306919642857,0.9400692894345238,0.9480794270833334,0.9510788690476191,0.9366396949404762,0.9471795944940476,0.008280225450569511,CATBOOST
credit-g,0,,797,2.498789072036743,0.10863349573226894,0.013016653060913087,0.0031352350189968246,10,0.27635148601204784,5,88,9,0.7425595238095237,0.6815476190476191,0.7650669642857144,0.7544642857142857,0.7514880952380952,0.7390252976190477,0.02962440335062271,307,0.9664829799107143,0.957368396577381,0.9561941964285714,0.9761323474702381,0.9534621465773809,0.9619280133928573,0.008340845160796735,CATBOOST
credit-g,0,,798,0.4633617401123047,0.02486281151739169,0.011460304260253906,0.0024972897285003657,5,0.9807674169621612,97,99,17,0.7319568452380952,0.69921875,0.7440476190476192,0.7193080357142858,0.6729910714285715,0.7135044642857143,0.025109650496963294,760,0.9726678757440476,0.9719122023809523,0.9438127790178571,0.9572521391369048,0.9600190662202381,0.9611328125,0.010635192020824316,CATBOOST
credit-g,0,,799,0.817528772354126,0.02065474176773608,0.009917020797729492,0.0010712497562375793,5,0.5396024192967428,25,194,11,0.7364211309523809,0.711123511904762,0.7109375,0.749813988095238,0.7066592261904762,0.7229910714285714,0.017045187469992437,595,0.9683198474702381,0.9640648251488095,0.970400855654762,0.9712844122023808,0.9789457775297619,0.9706031436011905,0.004859375218950592,CATBOOST
credit-g,0,,800,0.6096851825714111,0.02152045066651524,0.0126953125,0.001776853601439835,5,0.246564141415335,71,156,14,0.7343750000000001,0.7280505952380953,0.747953869047619,0.7708333333333331,0.7531622023809523,0.746875,0.01500201868384439,168,0.9611118861607143,0.9705287388392857,0.9548804873511905,0.9690755208333333,0.9328148251488095,0.9576822916666666,0.013658989659822152,CATBOOST
credit-g,0,,801,0.22418088912963868,0.012791806934538694,0.012962961196899414,0.002591892359524124,6,0.21201454792894692,78,54,17,0.7539062500000001,0.7202380952380951,0.7783668154761906,0.7855282738095238,0.7509300595238094,0.7577938988095239,0.023087247309786778,45,0.8726167224702381,0.854311988467262,0.8418085007440477,0.8774297805059523,0.8470982142857142,0.8586530412946429,0.014026030376412459,CATBOOST
credit-g,0,,802,0.2669206619262695,0.01159812391869467,0.010047483444213866,0.0010379009425920843,5,0.2751170718314862,44,66,6,0.7064732142857142,0.7137276785714286,0.8037574404761904,0.7751116071428571,0.7563244047619047,0.751078869047619,0.03678286530374203,112,0.9208112444196428,0.9181722005208334,0.8804059709821429,0.9246768043154762,0.8969261532738096,0.908198474702381,0.01690905678569107,CATBOOST
credit-g,0,,803,0.41483616828918457,0.018471540038276155,0.01207737922668457,0.0028008346412232324,6,0.1708612504962938,9,83,1,0.734561011904762,0.7364211309523809,0.7901785714285714,0.7611607142857143,0.7274925595238095,0.7499627976190476,0.023100671592527194,129,0.9487653459821428,0.943510509672619,0.9183175223214285,0.9448009672619049,0.9142950148809524,0.9339378720238095,0.014555640660937959,CATBOOST
credit-g,0,,804,0.6219872951507568,0.040942662252135914,0.014535999298095703,0.007234650896395135,5,0.37116026887845055,28,137,3,0.8013392857142857,0.7181919642857143,0.7120535714285715,0.7460937500000001,0.7220982142857143,0.7399553571428572,0.03279237417282111,284,0.9710984002976191,0.9619838169642857,0.9482886904761905,0.9754580543154762,0.940731956845238,0.9595121837797619,0.013215777666008116,CATBOOST
credit-g,0,,805,7.9327006340026855,0.38205742086749733,0.01328573226928711,0.003837424900216446,10,0.7924219245851217,65,185,2,0.71875,0.6380208333333334,0.7816220238095237,0.7434895833333333,0.7131696428571428,0.7190104166666667,0.047144327365542395,669,0.9743303571428572,0.9714122953869049,0.9588681175595238,0.9792247953869047,0.9785970052083333,0.9724865141369048,0.007385891464547514,CATBOOST
credit-g,0,,806,2.7851820468902586,0.07203991856615179,0.011527681350708007,0.0020434533686231903,8,0.7081089871166844,35,199,18,0.7103794642857143,0.6750372023809524,0.6994047619047619,0.7392113095238094,0.7087053571428572,0.7065476190476191,0.020640650734949865,869,0.972109840029762,0.9404064360119048,0.9709007626488095,0.9737839471726191,0.969668433779762,0.9653738839285715,0.012557589503165734,CATBOOST
credit-g,0,,807,8.594807815551757,0.09768065288069276,0.015525293350219727,0.0031494055903409975,10,0.638155810611209,90,199,7,0.7020089285714285,0.726376488095238,0.7377232142857142,0.7061011904761904,0.7010788690476191,0.7146577380952379,0.014744069096385516,742,0.9832356770833334,0.9617978050595238,0.9575427827380952,0.975341796875,0.9717494419642857,0.9699335007440476,0.00926514589082222,CATBOOST
credit-g,0,,808,5.464095830917358,0.17885726379840702,0.012877321243286133,0.0038571685086248916,10,0.6140410028601044,24,135,13,0.6921502976190477,0.6290922619047619,0.777157738095238,0.6947544642857143,0.7235863095238095,0.7033482142857143,0.04810533992103839,906,0.9771437872023809,0.9540899367559524,0.9532412574404762,0.984619140625,0.9626116071428571,0.9663411458333334,0.012541059068190578,CATBOOST
credit-g,0,,809,2.0581801891326905,0.05409331542802538,0.015059518814086913,0.004558680373745723,9,0.6361021039948256,58,91,6,0.6690848214285714,0.6908482142857143,0.7472098214285714,0.73828125,0.6793154761904762,0.7049479166666666,0.03174638536044377,892,0.9677618117559524,0.9652971540178571,0.9413597470238095,0.9750046502976191,0.9595540364583334,0.9617954799107142,0.011357678168759329,CATBOOST
credit-g,0,,810,5.466443490982056,0.2838593460016298,0.014904308319091796,0.005961828692529153,10,0.516183751269231,62,140,20,0.7220982142857143,0.7315848214285715,0.7579985119047619,0.7531622023809523,0.744047619047619,0.7417782738095238,0.013334549828912043,254,0.9765741257440477,0.9710635230654763,0.9474632626488096,0.9797247023809524,0.9671340215773809,0.9683919270833334,0.011332333539358305,CATBOOST
credit-g,0,,811,2.346249151229858,0.06377425903109855,0.015276908874511719,0.0015582154522069175,9,0.22243900814065554,84,128,10,0.7154017857142856,0.7061011904761905,0.7847842261904762,0.7819940476190477,0.74609375,0.746875,0.03263168413720175,168,0.9777367001488094,0.9603678385416667,0.9678548177083333,0.960542224702381,0.9594377790178571,0.9651878720238095,0.00696367744767324,CATBOOST
credit-g,0,,812,3.279803228378296,0.12565056965358057,0.013534307479858398,0.002538233261830583,9,0.9909213240837869,36,149,9,0.7433035714285714,0.6964285714285713,0.7040550595238095,0.7529761904761905,0.6871279761904762,0.7167782738095239,0.026340126432641307,705,0.9655645461309524,0.97265625,0.9516369047619047,0.9683779761904762,0.9488118489583334,0.9614095052083333,0.009450056971100105,CATBOOST
credit-g,0,,813,1.0474820613861084,0.03413506350615177,0.011079931259155273,0.00230399472972636,7,0.891841219437388,46,127,13,0.6415550595238095,0.6953125,0.7548363095238095,0.7332589285714286,0.6791294642857143,0.7008184523809524,0.039957954990033524,931,0.9707728794642857,0.9602864583333335,0.9228166852678571,0.976039341517857,0.9568336123511904,0.9573497953869048,0.018605936952548172,CATBOOST
credit-g,0,,814,1.9279337406158448,0.06981687644109623,0.01099224090576172,9.48503487989746E-4,9,0.31649042715750947,14,108,7,0.7313988095238094,0.695126488095238,0.7576264880952381,0.7122395833333333,0.7299107142857143,0.7252604166666666,0.020901978214399427,559,0.9769694010416666,0.9579729352678572,0.9513811383928571,0.9699474516369049,0.9582752046130952,0.9629092261904761,0.009229984470222921,CATBOOST
credit-g,0,,815,0.7825841903686523,0.034791876701305326,0.010572147369384766,0.00198965475919145,8,0.7478668249940729,52,64,15,0.7414434523809524,0.7034970238095238,0.7310267857142857,0.7406994047619048,0.691592261904762,0.7216517857142857,0.020374409622374752,624,0.945248558407738,0.9438011532738095,0.9408482142857143,0.9633672805059524,0.9501604352678571,0.9486851283482143,0.007935018210392752,CATBOOST
